Metadata_data_name	Metadata_Predicted_Class	Metadata_Phenotypic_Value	UMAP0	UMAP1
jump	Elongated	0.5307935705200753	-1.0068567	9.6070175
jump	OutOfFocus	0.6054605383830881	-0.72735244	9.547987
jump	Elongated	0.5469875315688468	-0.076442525	11.26223
jump	Interphase	0.6678521253579778	1.2182913	6.0707135
jump	Interphase	0.991532849369336	0.51263887	-0.6934247
jump	Polylobed	0.3071714802014286	-3.6995757	2.95771
jump	Interphase	0.9030540746961195	-0.22201629	9.292357
jump	Interphase	0.44025194126916284	1.2583137	3.6500332
jump	Elongated	0.7832175995665299	0.1452652	11.391057
jump	Elongated	0.27663468310655936	-0.64292574	10.1069765
jump	Elongated	0.7509986055245387	0.73600715	11.284805
jump	Elongated	0.3785646559693828	-1.0009761	10.796135
jump	Interphase	0.9164551322843149	0.5413795	3.6952074
jump	Apoptosis	0.9613591133201026	-2.5466897	3.6752887
jump	Interphase	0.7634288766681685	0.19136463	4.5890846
jump	Interphase	0.9121280122183899	-1.3879077	9.392667
jump	Apoptosis	0.21436471783537375	1.2755325	6.6862073
jump	Apoptosis	0.8606453240867058	-3.3367121	3.6734586
jump	Binuclear	0.6661840584171167	2.880206	2.3813014
jump	Interphase	0.28938990956883703	0.88394815	4.654952
jump	Apoptosis	0.4560514793857151	0.47308278	1.373106
jump	Apoptosis	0.21407851201144937	-1.8359798	5.143847
jump	Interphase	0.9405589539399906	1.2883016	3.213769
jump	Grape	0.2058545550430322	-0.85810614	-1.2569758
jump	Apoptosis	0.999961540096281	0.7896248	10.212297
jump	Interphase	0.9873087139617632	-0.7412677	9.306845
jump	Apoptosis	0.9609907500329574	-3.8170013	3.5301938
jump	Interphase	0.33885375061813544	0.21649203	8.341127
jump	Interphase	0.30576746371377794	1.1942332	1.4261814
jump	Interphase	0.564013847999155	1.6730784	1.5866858
jump	Interphase	0.9334501874873717	-0.9311561	4.0969667
jump	Interphase	0.26706536919530266	-0.9657337	8.433197
jump	Elongated	0.9595301977947582	-0.2038845	11.607671
jump	Apoptosis	0.38914771230511297	1.7825645	4.3972545
jump	OutOfFocus	0.27722678353812685	-1.2570199	7.573117
jump	Interphase	0.3814073326956412	-0.010427396	1.054619
jump	Interphase	0.9546633131148106	-0.7262856	9.094794
jump	Anaphase	0.26496344501019914	0.36643103	6.821943
jump	Apoptosis	0.5353771148683106	0.35159075	9.777833
jump	Interphase	0.9860981226530834	-0.99527735	9.000575
jump	Metaphase	0.29557869971791817	-0.4845326	7.0278664
jump	Interphase	0.46739945941600536	1.5610671	7.0325823
jump	Apoptosis	0.2768610158862299	0.57907516	2.4535542
jump	Binuclear	0.36817923426330923	0.32524037	2.1391733
jump	Interphase	0.9000758883205864	0.0014479004	4.054699
jump	Interphase	0.9519613408048192	1.5502008	5.9447155
jump	Interphase	0.9620978770958917	1.9335023	1.8146809
jump	Interphase	0.9744165670988144	-0.39631918	7.8725405
jump	Hole	0.09390099494258138	-0.56898755	-0.05151059
jump	Interphase	0.6278180795334395	2.6730435	1.9939533
jump	Elongated	0.6294603200674964	0.91680384	10.192325
jump	Grape	0.5008390434012315	-0.62697595	9.271518
jump	Interphase	0.8519669607898785	-0.32448938	0.6735917
jump	Interphase	0.6240854336316516	-0.26517197	-1.579847
jump	Apoptosis	0.9567175006822383	-3.4156146	3.3108943
jump	Interphase	0.28375541946675936	1.5014467	0.9256428
jump	Polylobed	0.3133339857339162	-1.7965627	3.6931207
jump	ADCCM	0.1481165686659591	0.6018431	6.6003556
jump	Interphase	0.6423140910484301	-1.5369974	4.225192
jump	Interphase	0.7483792324264604	0.96665806	6.4477525
jump	Interphase	0.6694785412185817	2.688712	0.7294908
jump	Interphase	0.5553494010637205	-1.0730468	10.388576
jump	Interphase	0.9649702003513134	-1.411513	9.635583
jump	Apoptosis	0.9999757086460446	-3.1803148	3.5795298
jump	Polylobed	0.3054473570658948	-2.23258	1.205854
jump	Interphase	0.57975429825136	0.0056800703	5.6207395
jump	Apoptosis	0.31343662854364845	1.4506108	8.8407
jump	Interphase	0.8971389639163252	1.7268883	4.570356
jump	Elongated	0.3674222705324604	-0.2613837	10.872754
jump	OutOfFocus	0.4332030475810584	1.4708073	8.299045
jump	Interphase	0.17776178230006176	1.5613222	8.559047
jump	Interphase	0.9358120072146384	1.5895662	4.3363056
jump	Polylobed	0.8242349228091778	2.1841142	9.346587
jump	Interphase	0.5619646247259683	-1.2861075	9.588314
jump	Anaphase	0.24861779697352	0.20887387	5.722157
jump	Interphase	0.8541033388026984	-0.19109678	3.5397713
jump	Interphase	0.8890723470565944	0.3845591	2.246548
jump	Interphase	0.36804092658209564	1.0949274	3.5996761
jump	Anaphase	0.387617481135449	-0.358763	3.1702166
jump	OutOfFocus	0.4200146201059562	-1.0006356	10.999325
jump	Anaphase	0.26074701466657196	1.7716848	3.0186648
jump	Interphase	0.6218533086173542	0.54453737	3.984097
jump	Interphase	0.9915794594656121	0.62924784	6.295903
jump	Grape	0.6823436383205532	0.18754297	11.916032
jump	Interphase	0.5524549531334336	-0.80812615	1.8411835
jump	Apoptosis	0.4944503168638957	0.37298122	1.642813
jump	Interphase	0.9984755439303502	0.77475846	6.198798
jump	OutOfFocus	0.4967351947031209	0.6474673	6.2496033
jump	Anaphase	0.3704133770015413	-0.09139246	6.330076
jump	Interphase	0.758682726066479	-0.5963905	9.445909
jump	Apoptosis	0.9060035827056988	-3.2820027	2.5224135
jump	OutOfFocus	0.19584355779760274	-1.2798918	8.552136
jump	Interphase	0.7472173495962546	1.1316521	-1.8723291
jump	Apoptosis	0.972824837782175	-4.0852447	3.4506493
jump	OutOfFocus	0.3866739447830151	-1.4377501	8.923156
jump	OutOfFocus	0.7079853346624223	1.8510364	4.9862895
jump	Metaphase	0.20814333140298108	-0.11646733	9.924323
jump	Interphase	0.9897393556497722	1.539295	1.1262563
jump	Polylobed	0.45264136394364834	-1.5923445	3.5146673
jump	Apoptosis	0.3021822717056168	1.0532184	9.724229
jump	Interphase	0.9472801879630639	-0.0056733657	8.38343
jump	Interphase	0.9844863089154455	2.2392728	4.1564426
jump	Interphase	0.9554815395113572	0.9537133	6.6049685
jump	Interphase	0.7869353324309144	1.7194432	7.366186
jump	Metaphase	0.2916416411927747	-1.2655941	9.067592
jump	Interphase	0.3076989545755636	-0.24068618	6.1993628
jump	Interphase	0.6248191839032919	1.4059563	-1.3781946
jump	Interphase	0.992652978999402	0.5706538	-2.0573742
jump	Apoptosis	0.20059100092751878	1.3466996	8.157328
jump	Polylobed	0.8244292171385115	-0.469012	9.26752
jump	OutOfFocus	0.15106851794468634	-0.43225804	0.960846
jump	ADCCM	0.2863182890478145	1.3526486	10.275126
jump	Apoptosis	0.8490633917514784	-1.3673819	2.7851336
jump	Interphase	0.7039712065132877	0.29777274	0.45822418
jump	Apoptosis	0.3363947703920226	-0.71381706	-0.04921375
jump	OutOfFocus	0.3971294347725241	0.67166615	4.5203137
jump	Anaphase	0.22479660654363887	1.1158032	2.418633
jump	Elongated	0.35838184898276726	-0.7121012	9.876902
jump	Polylobed	0.4695450925660919	0.6286157	0.18916546
jump	Interphase	0.9786867813911787	0.6102166	0.87239087
jump	Interphase	0.9895316405832537	0.062187944	-1.0291002
jump	OutOfFocus	0.4559725547302566	0.6414163	8.21893
jump	Metaphase	0.39669900298268423	-1.2432201	10.148602
jump	Elongated	0.5626666858167579	-1.515932	9.893154
jump	Apoptosis	0.5207019174113126	-0.96837157	5.0774646
jump	Interphase	0.9936376637902858	1.173686	-0.53924435
jump	Apoptosis	0.5299190936506812	1.2772707	3.0304475
jump	Interphase	0.9187538751524553	-0.112641506	4.10303
jump	Interphase	0.6456486972948022	-0.22886059	4.337927
jump	Apoptosis	0.6304123839737568	-3.076821	2.3765783
jump	Apoptosis	0.6487414142731724	-3.7703106	3.2909148
jump	Apoptosis	0.6228478296942596	-2.60452	4.915663
jump	Interphase	0.9838096818942226	-1.3150799	10.272018
jump	Apoptosis	0.9033642972711556	-3.6848097	3.048087
jump	Interphase	0.9732867210219803	-0.84859097	8.226226
jump	Metaphase	0.2296846216766313	0.82279813	8.733167
jump	Anaphase	0.29985008596969465	1.1157275	0.6599712
jump	Interphase	0.4957155284536759	-0.5755932	8.870521
jump	Interphase	0.5837258111967538	-1.2027245	8.496683
jump	Interphase	0.9836716354863093	0.7500045	6.0730653
jump	Interphase	0.2924048151663247	0.12434723	1.1401974
jump	Apoptosis	0.6713082363398643	-2.8391993	1.7216895
jump	Interphase	0.7960488387973869	-0.7437201	-0.9987476
jump	Interphase	0.7043524341300534	-0.8407363	9.987155
jump	Polylobed	0.7263598791888187	-3.0033522	4.0016985
jump	Elongated	0.36446597627184385	0.9124247	10.649062
jump	Interphase	0.980892478678495	1.9607668	2.0298173
jump	OutOfFocus	0.21282078971913862	1.8292828	2.677973
jump	Interphase	0.46516443067851443	1.6107101	7.7522693
jump	Polylobed	0.3771435811835891	-2.4253793	4.2911158
jump	Polylobed	0.4485559296910131	-1.9911692	1.7498102
jump	Binuclear	0.7455206592350289	2.368794	4.0982614
jump	Binuclear	0.5047962016686197	-1.2450922	2.0917227
jump	Apoptosis	0.9258864716065838	-2.9009311	2.0083463
jump	Interphase	0.9817995180890303	1.4040926	6.235412
jump	Apoptosis	0.15439782355237647	0.99325657	7.7618923
jump	Metaphase	0.3969034826962234	-1.1945513	9.811176
jump	Apoptosis	0.701038024667376	-1.1458093	0.19671163
jump	Metaphase	0.4436291280569858	0.1373572	10.123261
jump	Polylobed	0.8339689945484821	-2.990537	4.1403527
jump	Interphase	0.381486877880014	0.90928483	1.9831631
jump	Interphase	0.9846306459234008	-0.6040381	8.15287
jump	Binuclear	0.6695104081456805	0.07268668	-2.3132617
jump	Elongated	0.5744339576175609	0.44754636	10.826993
jump	OutOfFocus	0.5550222202120434	-1.3944356	10.077972
jump	Interphase	0.9967995659486756	-0.32679453	7.6872196
jump	Interphase	0.8782344327195178	0.26068333	1.0012131
jump	Interphase	0.9852662467098463	-0.3657818	6.8728533
jump	Interphase	0.30098077973212933	-0.09991121	5.347108
jump	Elongated	0.5754061901566515	-0.6358158	11.298785
jump	Apoptosis	0.3911463551405232	-1.149255	-0.5703158
jump	Interphase	0.7799539088037913	1.8558015	3.232654
jump	Interphase	0.41282019123380165	-1.2144449	8.43165
jump	Interphase	0.8152467474516871	-0.753223	9.87556
jump	Interphase	0.9614629055934181	-1.4087317	10.020061
jump	OutOfFocus	0.8894363337773109	-1.3234677	7.9397526
jump	Apoptosis	0.4703025517875163	-0.37665707	5.24261
jump	Interphase	0.3745051613140009	-0.14286566	4.394402
jump	Anaphase	0.218099906163278	0.6519364	3.1158972
jump	ADCCM	0.6248792176054181	1.8454891	9.721085
jump	Interphase	0.5687316218854312	-0.7500443	7.8213105
jump	Apoptosis	0.9530763246592848	-3.048747	3.8749619
jump	Interphase	0.9774625400199715	0.17889567	3.6563911
jump	Interphase	0.32120448960216735	-1.0357734	3.3646777
jump	Interphase	0.6726008602205691	-1.1762878	-0.79202056
jump	Apoptosis	0.6960208350710573	-3.5034199	2.9588354
jump	MetaphaseAlignment	0.6422581741689399	-2.5236256	2.419844
jump	Metaphase	0.30821201549030963	-1.4674054	8.608904
jump	Interphase	0.9281115166830405	0.97840714	8.099351
jump	Interphase	0.7565769296545617	2.398481	-0.10164471
jump	Elongated	0.2704917532991304	0.9158876	10.853976
jump	Apoptosis	0.5363883062587893	-1.3140187	0.9794619
jump	Elongated	0.24748325226905363	-0.13157834	10.78715
jump	Metaphase	0.26664532472404745	-0.21915205	9.161525
jump	Apoptosis	0.31439205194932063	0.78508526	3.0891738
jump	Interphase	0.9116740108248348	-0.4013134	1.792035
jump	Apoptosis	0.5945165628426675	-2.693946	2.9637723
jump	Interphase	0.18004112736982308	-0.811422	8.993878
jump	Interphase	0.8974303092588283	-0.84320176	-0.5283856
jump	Binuclear	0.8063062500635542	1.0048498	4.7774563
jump	Interphase	0.6143447369997357	-0.48915783	3.902148
jump	Metaphase	0.34757678345557214	-0.7324181	8.899252
jump	Polylobed	0.5855776741425905	-0.30174348	4.7180767
jump	Apoptosis	0.8870171380569436	-3.3783464	2.9939988
jump	Interphase	0.7970979822020735	0.7102398	0.44481716
jump	Interphase	0.509206089174392	1.0487427	8.871214
jump	OutOfFocus	0.20194916583663042	0.38978678	-0.47951955
jump	Apoptosis	0.9138447750179554	-3.1417432	3.3065166
jump	Interphase	0.7257879895958563	1.8313044	1.0157193
jump	Interphase	0.7561015550832505	2.754221	1.8087001
jump	Interphase	0.9960697454155378	1.2763015	6.298007
jump	Interphase	0.7361915068520416	-0.70601326	5.399052
jump	Interphase	0.7879274254774429	-0.5530619	2.318741
jump	Hole	0.3198960253578816	0.3577353	-1.4788859
jump	Interphase	0.9950395806767284	-0.46230924	7.868193
jump	Apoptosis	0.6237872804118777	-3.3421912	3.4063582
jump	Apoptosis	0.25416308895840506	-0.9568564	8.891552
jump	Interphase	0.7043201415168114	-0.75379384	4.959263
jump	Interphase	0.9756272881793425	1.9965882	1.6207528
jump	Anaphase	0.22827746098387613	1.1761619	8.619775
jump	OutOfFocus	0.6688682174149553	2.7693021	2.064878
jump	Polylobed	0.8310295779004628	-1.6641502	2.7347803
jump	Interphase	0.8186863345773003	-1.0596732	7.0707607
jump	Interphase	0.6163443150548109	-0.12887011	5.4602475
jump	Interphase	0.9988026839674639	1.339827	5.0533447
jump	Interphase	0.46432399161091775	-0.61364424	8.392666
jump	Grape	0.24863091105600185	1.6902367	2.7095988
jump	Interphase	0.6227613642249156	-3.2903721	2.3783865
jump	Apoptosis	0.7815097293540272	-0.024036346	-2.3710525
jump	Interphase	0.6167954056521532	-1.1485585	10.705695
jump	Interphase	0.7913033148846891	-0.21263227	2.5670469
jump	Interphase	0.34358540964620155	-1.4178054	9.784169
jump	Interphase	0.9910299992986873	2.2097037	5.012752
jump	Interphase	0.34156023509877936	1.270538	0.5231176
jump	Interphase	0.8101608120632473	-0.9842368	1.246049
jump	Interphase	0.9325809382377197	-0.7658256	4.96509
jump	Interphase	0.36304125216720634	1.4711611	1.96035
jump	Interphase	0.9536203833503265	-0.32693124	1.6272511
jump	Apoptosis	0.9654291065105932	1.2282274	10.163854
jump	OutOfFocus	0.4815137436854238	1.6671445	6.300035
jump	Metaphase	0.2555700004507888	-1.1235552	7.5015864
jump	Hole	0.5356130676639312	-1.2084022	-1.147615
jump	OutOfFocus	0.19702324176540137	0.51222646	0.84542024
jump	Apoptosis	0.38936754304462995	-0.71550554	0.9312499
jump	Apoptosis	0.6944561126372565	-2.9409328	2.1757722
jump	Interphase	0.9661612876309147	1.2472683	5.7278504
jump	Apoptosis	0.31170361195136304	-2.6315973	1.6761912
jump	Interphase	0.3203440881663275	1.1837716	3.7717466
jump	Interphase	0.9711659908319235	1.1291733	5.7440376
jump	Interphase	0.9395561981809741	-0.20475523	2.7846923
jump	Elongated	0.5909537338123976	0.40228078	10.665707
jump	Interphase	0.33921525810399494	-1.3455297	10.234808
jump	Apoptosis	0.9004621882875611	-3.3858495	3.737768
jump	Apoptosis	0.6559133158123186	-3.1792362	1.8830775
jump	Grape	0.4713636704000964	-0.614758	11.251888
jump	Apoptosis	0.33862611502055917	-2.3423586	4.6045184
jump	Polylobed	0.38900032813530827	-2.4647505	2.444679
jump	Interphase	0.5736665057095809	-0.46800685	7.4769344
jump	Interphase	0.7311475847946073	1.7339616	-0.7210681
jump	Metaphase	0.2850704092269643	-1.37878	9.634962
jump	Anaphase	0.39905784716344295	1.0977067	4.919461
jump	OutOfFocus	0.7590366447969566	-1.0835176	9.784632
jump	Interphase	0.3012063463565801	-1.2238925	4.3818126
jump	Interphase	0.9432695687390357	2.3343184	1.9459599
jump	Apoptosis	0.5280775393389326	0.9308193	5.381363
jump	Interphase	0.7590962398799056	-0.65137553	4.753588
jump	Interphase	0.6168829565114752	0.59251565	7.040035
jump	MetaphaseAlignment	0.31362620804259994	0.046706565	4.0085726
jump	Apoptosis	0.2601136955859097	-0.40575027	6.264657
jump	Polylobed	0.3772980101850599	-0.16045518	10.71892
jump	Apoptosis	0.8021033703361435	-3.6036596	2.5473619
jump	Interphase	0.4028466297978407	1.4878726	3.422293
jump	Apoptosis	0.5526499779206007	-1.406332	2.490414
jump	Interphase	0.6912744157921906	-0.5177592	9.961584
jump	Anaphase	0.35489490703397264	-0.22546296	6.972986
jump	Interphase	0.35447927467284335	-0.13058102	-0.054377377
jump	Binuclear	0.34675286452974213	1.7726045	2.950991
jump	Interphase	0.6966811277232022	0.80575246	6.6331673
jump	Interphase	0.7201336520982256	-0.32312673	7.418988
jump	Interphase	0.9278673810517793	-0.105936	3.0791934
jump	Apoptosis	0.9705334719618592	-3.0550063	1.9157888
jump	Interphase	0.2167780635687397	0.37392488	9.803524
jump	OutOfFocus	0.40199466667339334	-0.36432886	3.8985097
jump	Metaphase	0.38197392204066444	-1.1402708	9.627903
jump	Interphase	0.8851710068482009	-1.5194185	8.590399
jump	Apoptosis	0.9321438440640618	-3.0724092	2.7652452
jump	Interphase	0.5523744191369765	0.5602998	10.165667
jump	Interphase	0.4641222414953861	2.7842631	1.4500511
jump	Interphase	0.6719548709101599	-0.41767126	10.589067
jump	Interphase	0.977129205490608	-2.1697555	3.2938814
jump	Elongated	0.5181431794252156	-0.97710645	10.831165
jump	ADCCM	0.631515693202346	2.871267	6.0886226
jump	ADCCM	0.2966981901150132	-1.4759167	0.7805011
jump	Grape	0.5024739355172555	0.47279844	11.013465
jump	Apoptosis	0.7389550236414921	-3.3138986	4.1852436
jump	Anaphase	0.25550096753709156	1.0019424	4.279482
jump	Anaphase	0.47746815160760137	-0.38558322	6.3657036
jump	Polylobed	0.2438320673565704	-2.9533563	2.4606724
jump	ADCCM	0.32198865468942495	-0.15185365	7.4105287
jump	Metaphase	0.4096360801734368	-1.4712671	9.762005
jump	Interphase	0.997191936709023	-1.0541747	7.536829
jump	Anaphase	0.4953165403954769	-0.04829978	6.2605996
jump	Metaphase	0.34608007700397553	-0.98112327	10.407578
jump	Interphase	0.9651050676784305	1.8719205	5.182142
jump	Interphase	0.6427522300530137	1.8000592	4.0994363
jump	Interphase	0.9631234339758722	-0.9529168	9.596876
jump	Interphase	0.9070310936292635	0.8072769	10.242123
jump	Interphase	0.39656671416544303	-1.6543983	2.589186
jump	Apoptosis	0.935989242032983	-4.196397	3.677567
jump	Interphase	0.7284814932214465	0.089245886	3.1050632
jump	Apoptosis	0.9306963930782587	-2.7690623	2.6504762
jump	Interphase	0.814806886204044	-0.6301553	8.712349
jump	Interphase	0.8871212596303301	0.974641	0.9137147
jump	Grape	0.44735233866126406	0.28315	9.534387
jump	Interphase	0.22998230262617028	0.19512582	6.395937
jump	Interphase	0.4690758782747198	-0.48720086	4.184758
jump	Interphase	0.26832616674253595	0.27983594	-0.5922758
jump	OutOfFocus	0.4648891797576743	1.754536	0.6280447
jump	Interphase	0.4683416964478028	-1.0715055	3.5095756
jump	Interphase	0.5954689954579044	0.8928225	10.310746
jump	Interphase	0.9476575244336595	-1.184745	10.396861
jump	Elongated	0.43537998564437635	0.51555485	12.202433
jump	Interphase	0.49012255703089513	-0.087396555	3.096201
jump	Interphase	0.8885321926314311	0.77018386	6.197658
jump	Interphase	0.8956372019117359	-0.18276036	6.763194
jump	Interphase	0.9940740847429391	0.10423273	3.4647088
jump	Interphase	0.6618880215999997	-1.1703641	10.64666
jump	Interphase	0.9297464763559334	-0.6464754	9.755259
jump	Interphase	0.8193472571864352	0.93682915	6.9699993
jump	Apoptosis	0.7559318255358349	-2.1587462	4.505413
jump	Interphase	0.8894544164063058	0.15410987	1.7422189
jump	Interphase	0.30474486796320155	-0.52640015	4.843695
jump	Interphase	0.756014334441841	0.27379504	7.654923
jump	Interphase	0.9912746398750787	1.2174646	5.9456544
jump	Interphase	0.9506178825963403	2.2866647	2.160227
jump	Polylobed	0.37596242468288066	-3.4108417	2.5339751
jump	Interphase	0.5963429803927606	1.7967343	3.7841477
jump	Grape	0.26512429547979643	-0.30635774	8.729309
jump	Elongated	0.422964086167072	-0.29872817	10.879677
jump	Interphase	0.6505496713962776	1.8269832	6.29389
jump	Apoptosis	0.585978550037957	1.0228537	8.5460615
jump	Apoptosis	0.3917477075666318	0.85472244	10.187095
jump	Interphase	0.8945954880890993	1.6751908	5.0429697
jump	Elongated	0.48622466507233175	-0.56012547	10.665941
jump	Interphase	0.7222290606862203	-0.030701473	3.8837876
jump	Interphase	0.08512619717045085	-0.14947075	-2.3273149
jump	Polylobed	0.3432100255589659	-3.071958	4.4432826
jump	ADCCM	0.0656023647908555	-2.1475897	2.0071301
jump	Binuclear	0.4478630071223536	-1.3858792	0.1569465
jump	Hole	0.42827230519687687	-1.7347394	0.836755
jump	Hole	0.4815798915723626	0.76826257	-2.0305352
jump	Interphase	0.9738324633036967	3.0706592	2.8315294
jump	Interphase	0.6612056116209449	-0.8092985	0.7411292
jump	Interphase	0.720869889459047	-0.69661856	-0.46113002
jump	Interphase	0.92819233819392	0.59354967	6.7459764
jump	Grape	0.22675782787112073	0.06985262	9.529973
jump	Binuclear	0.46052732837430427	-1.1241422	-0.19413964
jump	Elongated	0.5413407649770648	-0.0274439	11.375164
jump	Interphase	0.9749780292265834	1.5819571	5.741097
jump	Elongated	0.8080128832096694	-0.4984722	11.358991
jump	Interphase	0.45191520643442357	1.488029	5.6674695
jump	Grape	0.17363211553427738	0.5819517	3.4444728
jump	Apoptosis	0.47417034174187733	-3.2972105	2.7993014
jump	Apoptosis	0.2898271546764451	-3.1438136	3.5818415
jump	Polylobed	0.5182366958724749	1.1201874	8.358264
jump	Interphase	0.6474080548944786	1.718799	1.6432763
jump	Binuclear	0.2993585280061489	-1.8045894	2.7741742
jump	Interphase	0.7354734860427763	-0.87987304	4.8085904
jump	Interphase	0.975377267890015	0.6170427	4.858618
jump	Interphase	0.9192667619506527	1.7594521	5.0174975
jump	Metaphase	0.2294214477599657	-0.19029555	7.5209846
jump	Apoptosis	0.6192908951125876	-0.92907774	0.7586448
jump	Interphase	0.9898892628592533	0.57018477	0.83086526
jump	Binuclear	0.5288002504807121	1.7980764	7.075164
jump	Anaphase	0.48287495678692316	-0.29388124	4.7189307
jump	Metaphase	0.36273467729596903	-0.2600998	9.744866
jump	Grape	0.48581502259601284	0.1018461	11.40929
jump	Interphase	0.9108349729556796	-0.35369423	2.8908668
jump	Apoptosis	0.8000725627863631	-3.3662636	2.5527732
jump	OutOfFocus	0.37085847924927384	1.5904924	4.346503
jump	Interphase	0.293286586806382	0.8338493	0.8627742
jump	Interphase	0.8861576634500489	0.66756856	5.7695093
jump	Interphase	0.8525461324134167	1.5827224	4.0911574
jump	Polylobed	0.41680183675525156	11.903814	4.7233086
jump	Polylobed	0.2530177234445916	2.0198567	9.640305
jump	Interphase	0.8913489218464958	1.1077788	1.5202136
jump	Apoptosis	0.9848878294796145	-4.1749387	3.6111624
jump	Interphase	0.8477297600307123	-0.86044943	10.22478
jump	Interphase	0.9881145360287765	-0.79499984	8.571285
jump	Interphase	0.9208879997722527	-0.6517407	5.144091
jump	OutOfFocus	0.3911450999948455	-0.6224422	7.9550714
jump	Grape	0.29918654094931935	-1.5146726	9.378334
jump	Apoptosis	0.35556861431677106	-0.49443978	0.5868854
jump	Polylobed	0.9175915971774911	0.81182307	8.325798
jump	Interphase	0.7240391664168185	1.0231014	1.7327762
jump	Anaphase	0.2337478565641609	-0.6628631	5.502868
jump	Apoptosis	0.4859749408583993	0.49648198	0.31062913
jump	Apoptosis	0.5670261606872109	-0.2294161	-2.234215
jump	ADCCM	0.1831853940410135	-1.0936285	7.299927
jump	Apoptosis	0.371106769655501	0.14723025	-1.4436687
jump	ADCCM	0.22360656948612975	-2.112464	3.2347126
jump	OutOfFocus	0.4347510351764559	0.48091954	5.841969
jump	Interphase	0.9760207039141754	-0.017154315	7.208241
jump	Apoptosis	0.816390773368838	1.5098923	8.098494
jump	Interphase	0.8657198945480473	1.2682498	5.9026055
jump	Elongated	0.5768845562006221	-0.6494191	11.335539
jump	Binuclear	0.21869642849388976	-0.96075845	0.7249795
jump	Interphase	0.6270737636058206	-0.35890442	-1.1990902
jump	Interphase	0.6750574566103545	-0.7131758	3.9617567
jump	Apoptosis	0.39864541460389363	-0.3341376	3.9825244
jump	Metaphase	0.28130233243664365	-1.3737206	9.533578
jump	Apoptosis	0.8697911329214635	1.1716185	9.737009
jump	Apoptosis	0.16676293234376569	-0.6292722	5.728578
jump	OutOfFocus	0.5564270195372037	2.3944848	3.9036171
jump	Interphase	0.8101197026384181	0.1740385	7.9243307
jump	Interphase	0.8631445415370381	-0.8821013	0.56621194
jump	Anaphase	0.46389238006630396	0.67551166	-0.7953772
jump	Apoptosis	0.690889657705907	0.50278145	1.2346401
jump	Apoptosis	0.7591181999165048	-3.406884	3.389816
jump	Interphase	0.8637636895039399	-1.2339556	-0.92908543
jump	Interphase	0.5620319544910275	-0.110622086	-0.7871518
jump	Interphase	0.9300797715671344	-1.0659562	10.470157
jump	Interphase	0.8910755999297628	-0.84716946	8.064795
jump	Elongated	0.37681537146230804	-1.1870073	10.609811
jump	Interphase	0.5390431972847889	-0.53282905	0.056461796
jump	Apoptosis	0.9438907088108012	-3.6094074	3.0050735
jump	Polylobed	0.5107064170832643	-3.0498116	4.0898657
jump	Elongated	0.4353718588709622	-0.42759886	11.215617
jump	MetaphaseAlignment	0.3760212585092093	-1.5968584	2.775805
jump	Apoptosis	0.9402445011434999	-2.8157017	3.9915862
jump	Elongated	0.8293033737655485	0.24345781	11.091291
jump	Interphase	0.8681959052146377	2.49598	1.2236645
jump	Interphase	0.9697797608429118	2.0609138	6.268018
jump	Interphase	0.7022833571739299	0.10646841	5.4833603
jump	OutOfFocus	0.453365495171507	2.8665802	1.4170617
jump	Interphase	0.6946636134139413	0.13051568	3.739998
jump	Interphase	0.4796082000757673	0.30876172	4.042358
jump	Interphase	0.9630266470475585	0.66006726	-1.2099793
jump	Elongated	0.24733339358858986	-1.3931416	9.85879
jump	Grape	0.27510165468300996	-0.77674174	10.163502
jump	OutOfFocus	0.3581309038815581	0.69043386	4.31726
jump	Interphase	0.6396286927923626	1.1115793	3.5483477
jump	Interphase	0.8758033927876027	1.9551647	3.4187298
jump	Grape	0.30438186015436536	-1.2076159	5.5102744
jump	Interphase	0.7703430231651799	-0.12993222	3.4402633
jump	OutOfFocus	0.47428167654124076	-0.9745183	9.020734
jump	Grape	0.2828893873812417	-0.2668742	6.4844337
jump	Interphase	0.7603713697475927	1.3743101	-0.7393573
jump	Polylobed	0.6089174973560814	-2.4501793	2.5827932
jump	Interphase	0.8772247549161332	-0.35162723	3.6947317
jump	Elongated	0.4630377854711946	-0.9964731	10.336387
jump	Interphase	0.17801660609039507	-0.5980251	4.629117
jump	ADCCM	0.42906295762399227	2.0434482	5.091838
jump	Interphase	0.41136847589311104	1.6521147	3.7122722
jump	Interphase	0.979676275725348	-0.6660524	6.672747
jump	Apoptosis	0.9356034967392902	-2.9617672	2.473894
jump	Interphase	0.6213893452752588	1.0698732	4.112194
jump	Polylobed	0.7391793617183331	0.5845932	12.023883
jump	Interphase	0.5428717439176685	-1.4249266	9.69814
jump	Interphase	0.43325675686861376	0.9153945	5.8161836
jump	Interphase	0.7260505620510774	0.011255752	-1.4103781
jump	Interphase	0.7827565713444642	-0.108448304	5.649942
jump	Interphase	0.9755603983657798	-0.85063076	10.264213
jump	Polylobed	0.3694851145413636	-0.28057224	11.180321
jump	Elongated	0.5897037270441627	0.60801166	11.249937
jump	Binuclear	0.35846880656192387	-2.0440114	3.841849
jump	Elongated	0.9044273967746892	-0.11534493	11.755885
jump	Polylobed	0.31439096630640917	-3.004195	4.25378
jump	Elongated	0.736867302079044	0.011477228	11.697183
jump	Large	0.19112445568514938	1.6538641	7.574955
