Metadata_data_name	Metadata_Predicted_Class	Metadata_Phenotypic_Value	UMAP0	UMAP1
mitocheck	Folded	1.0	0.34635848	3.39946
mitocheck	Folded	1.0	0.35663956	3.676966
mitocheck	Folded	1.0	-1.8169911	4.0560503
mitocheck	Folded	1.0	-1.7458516	3.9979894
mitocheck	Folded	1.0	-1.6764268	3.9653785
mitocheck	Folded	1.0	0.302958	3.4715323
mitocheck	Folded	1.0	0.7877226	3.4424882
mitocheck	Folded	1.0	0.38513297	3.4637356
mitocheck	Folded	1.0	0.936861	5.031534
mitocheck	Folded	1.0	-1.5756638	3.7213802
mitocheck	Folded	1.0	-1.6740608	3.8761418
mitocheck	Folded	1.0	-1.7753878	3.9774857
mitocheck	Folded	1.0	-1.8806264	4.1808224
mitocheck	Folded	1.0	1.3816987	3.341642
mitocheck	SmallIrregular	1.0	6.6993694	4.246121
mitocheck	SmallIrregular	1.0	6.438557	4.1082754
mitocheck	SmallIrregular	1.0	6.1202326	4.1732173
mitocheck	SmallIrregular	1.0	6.263442	3.932902
mitocheck	SmallIrregular	1.0	6.4339285	4.099393
mitocheck	SmallIrregular	1.0	5.6608357	3.376394
mitocheck	SmallIrregular	1.0	6.515473	4.1396904
mitocheck	SmallIrregular	1.0	6.1097693	3.5455785
mitocheck	SmallIrregular	1.0	6.3424025	3.834359
mitocheck	SmallIrregular	1.0	6.13854	3.5446389
mitocheck	SmallIrregular	1.0	5.980877	3.5125191
mitocheck	SmallIrregular	1.0	6.2041726	3.9023852
mitocheck	SmallIrregular	1.0	6.41153	4.126961
mitocheck	SmallIrregular	1.0	6.3329487	4.116461
mitocheck	SmallIrregular	1.0	6.1379848	3.6712499
mitocheck	SmallIrregular	1.0	6.7019105	4.4353685
mitocheck	SmallIrregular	1.0	6.749722	4.3683796
mitocheck	SmallIrregular	1.0	2.7174373	-2.1834502
mitocheck	SmallIrregular	1.0	6.020172	3.4219894
mitocheck	SmallIrregular	1.0	2.7931964	-2.2166848
mitocheck	SmallIrregular	1.0	6.699515	4.306566
mitocheck	SmallIrregular	1.0	6.7428203	4.5503745
mitocheck	SmallIrregular	1.0	6.167754	3.6075296
mitocheck	SmallIrregular	1.0	6.4091916	3.9493284
mitocheck	SmallIrregular	1.0	6.7513137	4.335232
mitocheck	SmallIrregular	1.0	6.087495	3.5019577
mitocheck	SmallIrregular	1.0	6.747023	4.2838874
mitocheck	SmallIrregular	1.0	6.2147894	3.693328
mitocheck	SmallIrregular	1.0	6.763774	4.3927
mitocheck	SmallIrregular	1.0	6.3935122	4.020694
mitocheck	SmallIrregular	1.0	6.6614323	4.247093
mitocheck	SmallIrregular	1.0	6.1080294	3.5198293
mitocheck	SmallIrregular	1.0	6.0800467	3.7939217
mitocheck	SmallIrregular	1.0	7.0192757	4.7048845
mitocheck	SmallIrregular	1.0	6.627973	4.252719
mitocheck	SmallIrregular	1.0	6.1048822	3.4635212
mitocheck	SmallIrregular	1.0	3.273647	-2.1675112
mitocheck	SmallIrregular	1.0	6.3408017	3.9029725
mitocheck	SmallIrregular	1.0	6.76474	4.364599
mitocheck	SmallIrregular	1.0	6.376456	3.9027884
mitocheck	SmallIrregular	1.0	6.12528	3.7043827
mitocheck	SmallIrregular	1.0	6.1490984	3.894681
mitocheck	SmallIrregular	1.0	7.0414886	4.786139
mitocheck	SmallIrregular	1.0	5.955016	3.3476336
mitocheck	SmallIrregular	1.0	6.6758466	4.2585263
mitocheck	SmallIrregular	1.0	6.392327	3.940018
mitocheck	SmallIrregular	1.0	6.6966386	4.4075165
mitocheck	SmallIrregular	1.0	6.799849	4.4268427
mitocheck	SmallIrregular	1.0	6.797559	4.3720636
mitocheck	SmallIrregular	1.0	6.934976	4.788275
mitocheck	SmallIrregular	1.0	6.8650217	4.5953107
mitocheck	SmallIrregular	1.0	5.720452	3.3138177
mitocheck	SmallIrregular	1.0	6.9622965	4.920902
mitocheck	SmallIrregular	1.0	6.2526584	3.8966932
mitocheck	SmallIrregular	1.0	6.621689	4.384637
mitocheck	SmallIrregular	1.0	6.45721	3.989203
mitocheck	SmallIrregular	1.0	6.6719046	4.2487836
mitocheck	SmallIrregular	1.0	6.5825114	4.190663
mitocheck	SmallIrregular	1.0	6.6830525	4.3221087
mitocheck	SmallIrregular	1.0	6.3974442	4.1058884
mitocheck	SmallIrregular	1.0	6.6183176	4.2890654
mitocheck	SmallIrregular	1.0	6.270369	3.9064467
mitocheck	SmallIrregular	1.0	6.8379335	4.6245084
mitocheck	SmallIrregular	1.0	6.1673756	4.0198026
mitocheck	SmallIrregular	1.0	7.0263977	4.8155866
mitocheck	SmallIrregular	1.0	6.468594	4.0986247
mitocheck	SmallIrregular	1.0	6.263442	4.316127
mitocheck	SmallIrregular	1.0	6.3097587	3.9025059
mitocheck	SmallIrregular	1.0	6.054188	3.6176095
mitocheck	SmallIrregular	1.0	6.084696	3.8140836
mitocheck	SmallIrregular	1.0	5.810556	4.0386257
mitocheck	SmallIrregular	1.0	6.008621	3.8893654
mitocheck	SmallIrregular	1.0	5.7457137	4.373771
mitocheck	SmallIrregular	1.0	6.681138	4.3239727
mitocheck	SmallIrregular	1.0	7.032033	4.797156
mitocheck	SmallIrregular	1.0	6.2827544	4.131064
mitocheck	SmallIrregular	1.0	6.7157493	4.352752
mitocheck	SmallIrregular	1.0	6.0396743	3.6325486
mitocheck	SmallIrregular	1.0	6.201453	3.6453087
mitocheck	SmallIrregular	1.0	6.7242446	4.5165954
mitocheck	SmallIrregular	1.0	6.42297	4.1381884
mitocheck	SmallIrregular	1.0	6.654398	4.420147
mitocheck	SmallIrregular	1.0	5.9377384	3.9069545
mitocheck	SmallIrregular	1.0	6.1262245	3.6335387
mitocheck	SmallIrregular	1.0	6.2233768	4.0054097
mitocheck	SmallIrregular	1.0	6.285365	4.2638607
mitocheck	SmallIrregular	1.0	6.3542867	3.8649838
mitocheck	SmallIrregular	1.0	5.790644	4.06192
mitocheck	SmallIrregular	1.0	6.7249975	4.3741484
mitocheck	SmallIrregular	1.0	6.069198	3.6278079
mitocheck	SmallIrregular	1.0	6.688124	4.2782006
mitocheck	SmallIrregular	1.0	6.1520853	3.5921783
mitocheck	SmallIrregular	1.0	5.8891435	3.511184
mitocheck	SmallIrregular	1.0	5.635251	3.346909
mitocheck	SmallIrregular	1.0	6.8511057	4.5308633
mitocheck	SmallIrregular	1.0	6.1741366	4.152955
mitocheck	SmallIrregular	1.0	5.9658136	4.089737
mitocheck	SmallIrregular	1.0	6.766705	4.3396144
mitocheck	SmallIrregular	1.0	6.28431	3.8261669
mitocheck	SmallIrregular	1.0	6.605755	4.3059883
mitocheck	SmallIrregular	1.0	6.580453	4.373476
mitocheck	SmallIrregular	1.0	6.6157103	4.3498178
mitocheck	SmallIrregular	1.0	7.02783	4.8204994
mitocheck	SmallIrregular	1.0	7.0208025	4.8179765
mitocheck	SmallIrregular	1.0	6.072964	3.8368196
mitocheck	SmallIrregular	1.0	6.8403687	4.6619005
mitocheck	SmallIrregular	1.0	6.9941936	4.82046
mitocheck	SmallIrregular	1.0	6.911747	4.73211
mitocheck	SmallIrregular	1.0	7.0147233	4.737328
mitocheck	SmallIrregular	1.0	6.4180093	4.077725
mitocheck	SmallIrregular	1.0	6.4347878	4.0826645
mitocheck	SmallIrregular	1.0	6.588347	4.345495
mitocheck	SmallIrregular	1.0	6.663732	4.428445
mitocheck	SmallIrregular	1.0	6.1136966	3.8645604
mitocheck	SmallIrregular	1.0	6.629018	4.3982863
mitocheck	SmallIrregular	1.0	6.248624	4.090642
mitocheck	SmallIrregular	1.0	6.5292444	4.117683
mitocheck	SmallIrregular	1.0	6.72217	4.310939
mitocheck	SmallIrregular	1.0	2.9151912	-1.1847107
mitocheck	SmallIrregular	1.0	6.269546	3.75414
mitocheck	SmallIrregular	1.0	3.3064747	-1.2474343
mitocheck	SmallIrregular	1.0	6.7428403	4.3721538
mitocheck	SmallIrregular	1.0	6.3859	3.9220195
mitocheck	SmallIrregular	1.0	6.6859117	4.3139067
mitocheck	SmallIrregular	1.0	6.310975	3.856543
mitocheck	SmallIrregular	1.0	2.8943067	-2.1281774
mitocheck	SmallIrregular	1.0	2.8330595	-1.1258451
mitocheck	SmallIrregular	1.0	6.530053	4.1385765
mitocheck	SmallIrregular	1.0	3.1024463	-1.9469261
mitocheck	SmallIrregular	1.0	6.208716	3.6473458
mitocheck	SmallIrregular	1.0	6.0811214	3.6786053
mitocheck	SmallIrregular	1.0	6.8588996	4.6389594
mitocheck	SmallIrregular	1.0	6.010708	3.4492283
mitocheck	SmallIrregular	1.0	6.1967216	3.8940332
mitocheck	SmallIrregular	1.0	6.3921533	4.0538683
mitocheck	SmallIrregular	1.0	5.8762393	3.5298836
mitocheck	SmallIrregular	1.0	6.2064924	4.0243435
mitocheck	SmallIrregular	1.0	6.2329473	3.9141195
mitocheck	SmallIrregular	1.0	6.2179985	3.9504817
mitocheck	SmallIrregular	1.0	6.1827874	3.8913264
mitocheck	SmallIrregular	1.0	6.212252	3.6666548
mitocheck	SmallIrregular	1.0	6.885707	4.669998
mitocheck	SmallIrregular	1.0	6.969576	4.870745
mitocheck	SmallIrregular	1.0	6.6285486	4.223908
mitocheck	SmallIrregular	1.0	6.7748313	4.4774537
mitocheck	SmallIrregular	1.0	5.983908	3.4659226
mitocheck	SmallIrregular	1.0	6.192672	3.9672945
mitocheck	SmallIrregular	1.0	6.2071986	3.766629
mitocheck	SmallIrregular	1.0	6.2755723	3.7498696
mitocheck	SmallIrregular	1.0	6.0083776	3.5008686
mitocheck	SmallIrregular	1.0	6.1654477	3.6409307
mitocheck	SmallIrregular	1.0	5.884108	3.6008902
mitocheck	SmallIrregular	1.0	5.8726068	3.423692
mitocheck	SmallIrregular	1.0	6.046867	3.506542
mitocheck	SmallIrregular	1.0	6.0136704	3.492787
mitocheck	SmallIrregular	1.0	6.1916633	3.6556163
mitocheck	SmallIrregular	1.0	6.409085	3.9485884
mitocheck	SmallIrregular	1.0	6.7147293	4.348449
mitocheck	SmallIrregular	1.0	6.3233533	3.7833886
mitocheck	SmallIrregular	1.0	6.177826	4.0018086
mitocheck	SmallIrregular	1.0	6.832871	4.484706
mitocheck	SmallIrregular	1.0	6.179795	4.099771
mitocheck	SmallIrregular	1.0	6.5950913	4.1842513
mitocheck	SmallIrregular	1.0	6.2804627	4.204351
mitocheck	Polylobed	1.0	1.5921059	5.136219
mitocheck	Polylobed	1.0	3.2068603	5.804848
mitocheck	Polylobed	1.0	1.5486333	3.7359893
mitocheck	Polylobed	1.0	3.3286002	5.9269524
mitocheck	Polylobed	1.0	1.1247356	5.2442126
mitocheck	Polylobed	1.0	2.6132638	5.566217
mitocheck	Polylobed	1.0	0.051416945	4.844323
mitocheck	Polylobed	1.0	1.007886	4.903885
mitocheck	Polylobed	1.0	1.6955122	4.7983966
mitocheck	Polylobed	1.0	2.2111125	5.322918
mitocheck	Polylobed	1.0	0.95322055	5.1526246
mitocheck	Polylobed	1.0	1.989071	5.3073816
mitocheck	Polylobed	1.0	1.3922123	5.548026
mitocheck	Polylobed	1.0	3.1169002	5.7583776
mitocheck	Polylobed	1.0	2.0106246	5.724995
mitocheck	Polylobed	1.0	1.9100586	5.3323445
mitocheck	Polylobed	1.0	1.3123871	4.8074584
mitocheck	Polylobed	1.0	1.7039535	5.521307
mitocheck	Polylobed	1.0	1.5723723	5.2612505
mitocheck	Polylobed	1.0	2.0522041	5.7804055
mitocheck	Polylobed	1.0	1.5443184	5.7228575
mitocheck	Polylobed	1.0	2.1439168	5.5611086
mitocheck	Polylobed	1.0	0.99472356	4.719505
mitocheck	Polylobed	1.0	1.2199392	-0.0904966
mitocheck	Polylobed	1.0	1.9262182	5.0826764
mitocheck	Polylobed	1.0	1.7583586	5.731379
mitocheck	Polylobed	1.0	1.8438665	5.53576
mitocheck	Polylobed	1.0	1.864277	5.5279803
mitocheck	Polylobed	1.0	1.2767576	1.082864
mitocheck	Polylobed	1.0	2.1884274	5.4102335
mitocheck	Polylobed	1.0	2.2779276	5.393989
mitocheck	Polylobed	1.0	2.176253	5.5286202
mitocheck	Polylobed	1.0	0.69591355	5.193736
mitocheck	Polylobed	1.0	1.6223325	5.7143645
mitocheck	Polylobed	1.0	2.0261867	5.7952843
mitocheck	Polylobed	1.0	-0.83938277	2.1532853
mitocheck	Polylobed	1.0	2.0048797	5.780769
mitocheck	Polylobed	1.0	1.8335869	5.8003345
mitocheck	Polylobed	1.0	1.6194897	5.055805
mitocheck	Polylobed	1.0	1.8410143	5.4102154
mitocheck	Polylobed	1.0	1.8681791	5.6016326
mitocheck	Polylobed	1.0	-1.8188186	3.9769628
mitocheck	Polylobed	1.0	-0.256717	0.72536176
mitocheck	Polylobed	1.0	2.1288915	0.90492094
mitocheck	Polylobed	1.0	2.0853705	-2.1352947
mitocheck	Polylobed	1.0	1.8228501	5.62327
mitocheck	Polylobed	1.0	0.9440542	4.5698457
mitocheck	Polylobed	1.0	1.9008074	4.5523663
mitocheck	Polylobed	1.0	0.92711395	5.126027
mitocheck	Polylobed	1.0	1.7450458	5.1299043
mitocheck	Polylobed	1.0	-0.11509111	5.656863
mitocheck	Polylobed	1.0	0.8500616	5.2415395
mitocheck	Polylobed	1.0	2.467396	5.2734017
mitocheck	Polylobed	1.0	0.49336556	4.43168
mitocheck	Polylobed	1.0	3.2056487	5.7869444
mitocheck	Polylobed	1.0	1.5050701	4.4860234
mitocheck	Polylobed	1.0	0.53266585	4.8707304
mitocheck	Polylobed	1.0	0.49959552	5.2679186
mitocheck	Polylobed	1.0	1.316638	5.14152
mitocheck	Polylobed	1.0	1.3859549	5.205678
mitocheck	Polylobed	1.0	-1.8303488	3.740196
mitocheck	Polylobed	1.0	1.3634529	4.594014
mitocheck	Polylobed	1.0	0.92318064	4.9778094
mitocheck	Polylobed	1.0	-0.4347049	0.12777013
mitocheck	Polylobed	1.0	2.149403	5.3784337
mitocheck	Polylobed	1.0	1.8675203	5.606756
mitocheck	Polylobed	1.0	2.0810585	5.7208056
mitocheck	Polylobed	1.0	1.8874444	5.3909082
mitocheck	Polylobed	1.0	6.1122704	4.039729
mitocheck	Polylobed	1.0	1.9685645	5.3204207
mitocheck	Polylobed	1.0	2.0255063	5.384039
mitocheck	Polylobed	1.0	2.1085832	5.6696835
mitocheck	Polylobed	1.0	2.1366694	5.4982896
mitocheck	Polylobed	1.0	1.4917189	3.6623237
mitocheck	Polylobed	1.0	2.1116564	5.7163343
mitocheck	Polylobed	1.0	2.0574818	5.44074
mitocheck	Polylobed	1.0	2.101737	5.750334
mitocheck	Polylobed	1.0	1.702102	5.637192
mitocheck	Polylobed	1.0	1.8505635	5.2799835
mitocheck	Polylobed	1.0	1.9220374	5.339014
mitocheck	Polylobed	1.0	2.0959566	-2.5382032
mitocheck	Polylobed	1.0	1.7682734	5.5857306
mitocheck	Polylobed	1.0	2.0531046	5.7561917
mitocheck	Polylobed	1.0	1.9890972	5.3437104
mitocheck	Polylobed	1.0	1.936767	5.2642365
mitocheck	Polylobed	1.0	0.7140529	5.102924
mitocheck	Polylobed	1.0	1.7508467	1.4967556
mitocheck	Polylobed	1.0	1.8439633	5.7228417
mitocheck	Polylobed	1.0	-0.29248223	6.0469646
mitocheck	Polylobed	1.0	1.9303342	5.474801
mitocheck	Polylobed	1.0	1.6188141	5.10136
mitocheck	Polylobed	1.0	1.7279384	5.6485076
mitocheck	Polylobed	1.0	1.6227335	3.0753906
mitocheck	Polylobed	1.0	2.2805452	5.4194875
mitocheck	Polylobed	1.0	0.40426356	5.2305417
mitocheck	Polylobed	1.0	1.6644205	5.6785436
mitocheck	Polylobed	1.0	1.7284789	2.201783
mitocheck	Polylobed	1.0	2.1155198	1.2468424
mitocheck	Polylobed	1.0	1.9706165	5.6265073
mitocheck	Polylobed	1.0	1.7049568	5.4547925
mitocheck	Polylobed	1.0	1.9079145	5.6399508
mitocheck	Polylobed	1.0	1.2478492	-2.4463437
mitocheck	Polylobed	1.0	1.4090194	5.2587185
mitocheck	Polylobed	1.0	1.7515893	5.487681
mitocheck	Polylobed	1.0	1.8365488	5.263746
mitocheck	Polylobed	1.0	-0.17356694	5.3529673
mitocheck	Polylobed	1.0	1.8655131	5.188431
mitocheck	Polylobed	1.0	1.7217582	5.6537905
mitocheck	Polylobed	1.0	1.8454541	5.666706
mitocheck	Polylobed	1.0	1.7559427	5.384775
mitocheck	Polylobed	1.0	0.31661558	5.281626
mitocheck	Polylobed	1.0	1.8496808	5.670197
mitocheck	Polylobed	1.0	1.7098365	5.5703754
mitocheck	Polylobed	1.0	4.053274	6.3545847
mitocheck	Polylobed	1.0	1.790001	5.6661277
mitocheck	Polylobed	1.0	1.8185372	5.1302886
mitocheck	Polylobed	1.0	1.5957031	5.1881437
mitocheck	Polylobed	1.0	1.9603884	5.276517
mitocheck	Polylobed	1.0	0.36815867	-0.14877477
mitocheck	Polylobed	1.0	1.8693992	5.239244
mitocheck	Polylobed	1.0	1.8811365	5.7054944
mitocheck	Polylobed	1.0	1.7575394	5.558509
mitocheck	Polylobed	1.0	1.1900897	5.5564823
mitocheck	Polylobed	1.0	1.7072868	5.6247616
mitocheck	Polylobed	1.0	1.5715753	5.69475
mitocheck	Polylobed	1.0	1.4153733	4.901471
mitocheck	Polylobed	1.0	1.8807678	5.061074
mitocheck	Polylobed	1.0	1.9745938	5.6370845
mitocheck	Polylobed	1.0	1.8448603	5.540549
mitocheck	Polylobed	1.0	2.0074513	5.696437
mitocheck	Polylobed	1.0	1.914464	5.474784
mitocheck	Polylobed	1.0	1.8535839	5.618392
mitocheck	Polylobed	1.0	1.631032	5.7032485
mitocheck	Polylobed	1.0	0.8699967	4.7479577
mitocheck	Polylobed	1.0	0.31587481	3.5564883
mitocheck	Polylobed	1.0	0.8052233	5.109187
mitocheck	Polylobed	1.0	0.46317473	5.1650496
mitocheck	Polylobed	1.0	1.7888962	5.056045
mitocheck	Polylobed	1.0	1.0701319	3.2540772
mitocheck	Polylobed	1.0	0.051073123	2.9603148
mitocheck	Polylobed	1.0	0.22342427	4.701046
mitocheck	Polylobed	1.0	0.6259384	4.986144
mitocheck	Polylobed	1.0	2.2081304	5.4196506
mitocheck	Polylobed	1.0	2.2652378	5.5128455
mitocheck	Polylobed	1.0	2.055901	5.8156157
mitocheck	Polylobed	1.0	1.8955013	5.162537
mitocheck	Polylobed	1.0	1.639753	4.9989038
mitocheck	Polylobed	1.0	1.1528823	4.752743
mitocheck	Polylobed	1.0	0.7948372	5.078749
mitocheck	Polylobed	1.0	1.6450173	5.579635
mitocheck	Polylobed	1.0	1.6108042	5.5600305
mitocheck	Polylobed	1.0	1.864979	5.086174
mitocheck	Polylobed	1.0	2.0625038	5.2149634
mitocheck	Polylobed	1.0	1.4733483	5.8506956
mitocheck	Polylobed	1.0	2.1252513	5.2848997
mitocheck	Polylobed	1.0	1.9368289	5.0967264
mitocheck	Polylobed	1.0	1.1153345	3.5538847
mitocheck	Polylobed	1.0	0.2429611	-0.096595176
mitocheck	Polylobed	1.0	1.7225434	5.108565
mitocheck	Polylobed	1.0	1.3256398	5.1904836
mitocheck	Polylobed	1.0	1.4244467	5.6138954
mitocheck	Polylobed	1.0	1.7230773	5.627812
mitocheck	Polylobed	1.0	2.4701674	5.4144835
mitocheck	Polylobed	1.0	1.1383954	2.926901
mitocheck	Polylobed	1.0	2.2526653	5.2915583
mitocheck	Polylobed	1.0	1.1500195	5.276476
mitocheck	Polylobed	1.0	1.4024924	5.0325613
mitocheck	Polylobed	1.0	2.2842731	5.355417
mitocheck	Polylobed	1.0	2.3376408	5.216912
mitocheck	Polylobed	1.0	2.7434921	5.5772967
mitocheck	Polylobed	1.0	1.7542676	5.480009
mitocheck	Polylobed	1.0	1.4373543	4.8987794
mitocheck	Polylobed	1.0	1.7067311	5.5028853
mitocheck	Polylobed	1.0	2.4219532	5.4880023
mitocheck	Polylobed	1.0	1.919756	5.3115797
mitocheck	Polylobed	1.0	1.6854684	5.6510215
mitocheck	Polylobed	1.0	2.2170117	5.3868995
mitocheck	Polylobed	1.0	2.3903894	5.417363
mitocheck	Polylobed	1.0	2.3513715	5.397528
mitocheck	Polylobed	1.0	1.9216576	5.7554684
mitocheck	Polylobed	1.0	0.88633794	4.95662
mitocheck	Polylobed	1.0	1.3951802	5.629265
mitocheck	Polylobed	1.0	1.6887008	5.675934
mitocheck	Polylobed	1.0	1.3360307	5.3309884
mitocheck	Polylobed	1.0	1.5646889	5.3162565
mitocheck	Polylobed	1.0	1.5336872	4.960917
mitocheck	Polylobed	1.0	1.7065023	5.100169
mitocheck	Polylobed	1.0	1.9619869	5.247152
mitocheck	Polylobed	1.0	1.5774848	5.0620294
mitocheck	Polylobed	1.0	1.8686523	5.695228
mitocheck	Polylobed	1.0	3.2235384	5.823705
mitocheck	Polylobed	1.0	2.028808	5.7381134
mitocheck	Polylobed	1.0	2.1082125	1.9594799
mitocheck	Polylobed	1.0	4.209079	1.4955474
mitocheck	Polylobed	1.0	-1.2069497	-0.9326763
mitocheck	Polylobed	1.0	1.7766573	5.3766785
mitocheck	Polylobed	1.0	2.017895	5.5407634
mitocheck	Polylobed	1.0	6.107032	3.9315968
mitocheck	Polylobed	1.0	1.8669175	5.3031654
mitocheck	Polylobed	1.0	1.9219812	5.584505
mitocheck	Polylobed	1.0	1.9550166	5.3837748
mitocheck	Polylobed	1.0	1.94763	5.494022
mitocheck	Polylobed	1.0	1.8027902	5.4118195
mitocheck	Polylobed	1.0	2.0587058	5.745932
mitocheck	Polylobed	1.0	1.7577162	5.823264
mitocheck	Polylobed	1.0	2.0590973	5.54163
mitocheck	Polylobed	1.0	5.788148	4.4931
mitocheck	Polylobed	1.0	2.56152	5.430134
mitocheck	Polylobed	1.0	1.6659429	5.1023784
mitocheck	Polylobed	1.0	1.2607459	3.5127368
mitocheck	Polylobed	1.0	1.016102	5.0438843
mitocheck	Polylobed	1.0	1.6519817	5.2053576
mitocheck	Polylobed	1.0	1.6558894	4.988605
mitocheck	Polylobed	1.0	1.8308563	5.5250835
mitocheck	Polylobed	1.0	0.54155827	4.7905593
mitocheck	Polylobed	1.0	2.4711857	5.404882
mitocheck	Polylobed	1.0	2.6395957	5.554726
mitocheck	Polylobed	1.0	0.037280135	0.7102292
mitocheck	Polylobed	1.0	2.1044238	5.4509816
mitocheck	Polylobed	1.0	-1.3548127	2.0772872
mitocheck	Polylobed	1.0	2.0398598	5.370143
mitocheck	Polylobed	1.0	1.9477766	5.310108
mitocheck	Polylobed	1.0	2.207026	5.3934135
mitocheck	Polylobed	1.0	2.3648038	5.3535385
mitocheck	Polylobed	1.0	1.7820566	5.5872107
mitocheck	Polylobed	1.0	1.3588095	4.8618264
mitocheck	Polylobed	1.0	1.8923128	5.534384
mitocheck	Polylobed	1.0	1.7289709	1.1147195
mitocheck	Polylobed	1.0	2.5108223	5.4251194
mitocheck	Polylobed	1.0	1.6757982	5.47473
mitocheck	Polylobed	1.0	1.7515901	5.424585
mitocheck	Polylobed	1.0	-1.7318575	1.638088
mitocheck	Polylobed	1.0	1.5707103	4.941131
mitocheck	Polylobed	1.0	1.7469652	5.445708
mitocheck	Polylobed	1.0	1.7220398	5.4497385
mitocheck	Polylobed	1.0	1.806574	5.2462034
mitocheck	Polylobed	1.0	1.3208355	5.7776394
mitocheck	Polylobed	1.0	3.2407687	5.8438687
mitocheck	Polylobed	1.0	1.914878	5.5642877
mitocheck	Polylobed	1.0	1.8676475	5.3941374
mitocheck	Polylobed	1.0	0.89834946	4.945752
mitocheck	Polylobed	1.0	1.7911376	5.7481046
mitocheck	Polylobed	1.0	1.8868343	5.6451354
mitocheck	Polylobed	1.0	1.6227682	5.754506
mitocheck	Polylobed	1.0	3.3625474	5.9538407
mitocheck	Polylobed	1.0	1.8695238	5.4908996
mitocheck	Polylobed	1.0	-2.0695205	1.7731636
mitocheck	Polylobed	1.0	2.1543586	5.561154
mitocheck	Polylobed	1.0	2.5284379	5.4395533
mitocheck	Polylobed	1.0	1.8086894	5.202011
mitocheck	Polylobed	1.0	1.9685861	5.635424
mitocheck	Polylobed	1.0	0.6938911	5.3811655
mitocheck	Polylobed	1.0	0.7417329	5.2255316
mitocheck	Polylobed	1.0	1.4265822	5.6611414
mitocheck	Polylobed	1.0	1.4812967	5.9027576
mitocheck	Polylobed	1.0	1.955407	5.749066
mitocheck	Polylobed	1.0	1.8001457	5.5381904
mitocheck	Polylobed	1.0	1.4767289	5.6171746
mitocheck	Polylobed	1.0	1.9951819	5.670058
mitocheck	Polylobed	1.0	3.1111622	5.7477617
mitocheck	Polylobed	1.0	2.2749376	5.4152308
mitocheck	Polylobed	1.0	1.7100081	5.446755
mitocheck	Polylobed	1.0	1.5177699	5.6086664
mitocheck	Polylobed	1.0	1.3062552	4.5497417
mitocheck	Polylobed	1.0	-1.6554216	3.8845322
mitocheck	Polylobed	1.0	1.911118	5.2366815
mitocheck	Polylobed	1.0	-0.9851035	0.573825
mitocheck	Polylobed	1.0	-0.692013	1.3896592
mitocheck	Polylobed	1.0	0.81737393	-0.7590055
mitocheck	Polylobed	1.0	-1.6242024	3.8939106
mitocheck	Polylobed	1.0	-2.3811355	1.7838501
mitocheck	Polylobed	1.0	-0.545721	1.8511512
mitocheck	Polylobed	1.0	-1.8235123	4.0098248
mitocheck	Polylobed	1.0	1.2081745	5.6312923
mitocheck	Polylobed	1.0	1.4124807	5.78966
mitocheck	Polylobed	1.0	1.548962	5.550017
mitocheck	Polylobed	1.0	1.6603307	5.4082847
mitocheck	Polylobed	1.0	1.3347842	-2.6248515
mitocheck	Polylobed	1.0	1.5451344	5.4669967
mitocheck	Polylobed	1.0	1.2877628	4.6279936
mitocheck	Polylobed	1.0	-0.023030695	2.8324473
mitocheck	Polylobed	1.0	1.6888745	5.6140866
mitocheck	Polylobed	1.0	1.8498303	5.7609205
mitocheck	Polylobed	1.0	5.749847	3.7835846
mitocheck	Polylobed	1.0	1.6300713	5.7853775
mitocheck	Polylobed	1.0	1.6882215	5.39499
mitocheck	Polylobed	1.0	0.712244	5.736823
mitocheck	Polylobed	1.0	2.1169782	5.3156247
mitocheck	Polylobed	1.0	-1.8006133	4.0221486
mitocheck	Polylobed	1.0	0.8804721	4.9488344
mitocheck	Polylobed	1.0	0.7530824	5.140386
mitocheck	Polylobed	1.0	1.7578268	5.095959
mitocheck	Polylobed	1.0	1.9239402	5.3144307
mitocheck	Polylobed	1.0	0.60849315	5.244328
mitocheck	Polylobed	1.0	1.6452156	5.679744
mitocheck	Polylobed	1.0	1.7732265	5.7995577
mitocheck	Polylobed	1.0	1.4611713	5.5222645
mitocheck	Polylobed	1.0	2.0459843	-2.1653926
mitocheck	Polylobed	1.0	0.60075474	5.1450377
mitocheck	Polylobed	1.0	0.694231	5.2242413
mitocheck	Polylobed	1.0	0.17675377	5.1210704
mitocheck	Polylobed	1.0	2.0765455	-2.1358624
mitocheck	Polylobed	1.0	-1.4312773	2.51145
mitocheck	Polylobed	1.0	0.5470751	5.360905
mitocheck	Polylobed	1.0	-1.9492925	2.9736764
mitocheck	Polylobed	1.0	1.4581238	-1.3580179
mitocheck	Polylobed	1.0	0.9602163	5.1988683
mitocheck	Polylobed	1.0	0.5548068	1.2244468
mitocheck	Polylobed	1.0	0.7200014	0.17204392
mitocheck	Polylobed	1.0	0.538518	5.8466153
mitocheck	Polylobed	1.0	0.31946182	1.2034538
mitocheck	Polylobed	1.0	1.8798126	-2.0334628
mitocheck	Polylobed	1.0	3.0325263	5.446809
mitocheck	Polylobed	1.0	0.88402635	-0.10639401
mitocheck	Polylobed	1.0	0.006221891	0.24967538
mitocheck	Polylobed	1.0	2.9528587	5.3515897
mitocheck	Polylobed	1.0	-0.19071749	2.3157449
mitocheck	Polylobed	1.0	0.47121593	5.3172636
